event_id,chain_id,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,review_decision,revised_event_chain,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status
E050,CHAIN_E050_002,媒体报道网约车平台高额抽成 ||| 网约车司机反映收入下降并投诉 ||| 滴滴官方回应称少数现象并改进 ||| 滴滴排查原因并公布抽成数据,ev-02131;ev-01242;ev-02150;ev-02149,"IT之家5月7日消息 近期,新华社揭露网约车平台高额抽成,网约车市场有个怪现象:乘客表示打车越来越贵,司机却感叹挣钱越来越难... 快报 滴滴官方回应抽成高不透明:少数现象,会改进 中新经纬客户端5月 ||| 5月7日,滴滴发布《滴滴网约车关于“抽成”的说明》,回应近期对于抽成高说法的质疑。 滴滴表示,抽成高于30%的订单占总订单的2.7%,其中包括乘客补贴优惠、企业经营成本、纳税和支付手续费等 ,仅3.1 ||| 5月7日。滴滴回应“抽成”问题:确实存在部分司机收入占比较低,抽成高于30%的订单占总订单的2.7%。虽占比不高,但确给司机师傅造成困扰,公司正陆续排查原因。 ||| 为何司机端和乘客端显示金额差距较大? 滴滴回应表示,司机和乘客根据单独的计价规则分别计算车费。由于受不同城市、订单距离长短、时间长短、路况拥堵等因素影响,司机收入占乘客应付车费的比例也不一致。 据介绍",public_web ||| public_web ||| mainstream_news ||| mainstream_news,https://www.ashea.com.cn/zhuanlan/t-di-di_80.html ||| https://www.ping-jia.net/aa/gaadwxdsgcdscgdxsdj.html ||| https://www.sohu.com/a/465174814_260616 ||| https://news.china.com/social/1007/20210509/39554606_1.html,,,uncertain,,,,,
E050,CHAIN_E050_003,司机和媒体通过个别账单质疑抽成 ||| 滴滴确认存在部分订单抽成过高 ||| 滴滴解释抽成构成并承诺改进 ||| 舆论持续关注平台透明化,ev-01241;ev-01244;ev-02140,"近期,司机师傅、媒体、自媒体通过个别账单对比、司机采访等方式关注报道滴滴“抽成”等问题。滴滴表示,确实存在一部分司机收入占比较低的订单,如顺路单;其中,抽成高于30%的订单占总订单的2.7%,类似极端 ||| 图片来源:新华社 中评社北京5月9日电/据北京青年报报道,5月7日,滴滴发布《滴滴网约车关于“抽成”的说明》,回应近期对于抽成高说法的质疑。滴滴表示,抽成高于30%的订单占总订单的2.7%,其中包 ||| 《车市后观察》是车市物语旗下自媒体,提供及时全面的汽车销售、维修与服务资讯。 5月7日晚,滴滴官方回应了近期被指“抽成过高”问题,称确实存在一部分司机收入占比较低的订单,如顺路单;其中,抽成高于30%",mainstream_news ||| public_web ||| forum,http://opinion.gxnews.com.cn/staticpages/20210508/newgx60965d84-20252256.shtml ||| https://www.crntt.com/doc/7_0_106080355_1.html ||| https://zhuanlan.zhihu.com/p/370729516,,,uncertain,,,,,
E004,CHAIN_E004_001,横沙社区投票通过决议，申请行政处理留守户房屋拆迁补偿安置争议 ||| 黄埔区政府依据现行旧改政策处理申请 ||| 后续安置区建设规划许可证获批,ev-01460;ev-00081;ev-00080;ev-01466;ev-01467,"2025-05-21 10:34 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理“改造范围内所有留守户房屋拆迁补偿安置争议”,从而在6月30日 ||| 2025-05-21 07:41 横沙城中村改造项目香秀路旁未拆除村民房屋 时代财经摄 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理“改造范 ||| 广州市黄埔区人民政府关于 横沙旧村改造项目 剩余地块(除一、二期以外的地块) 改造的通告 横沙旧村改造项目剩余地块(除一、二期以外的地块)改造范围内房屋权属人同意《横沙“城中村”拆迁安置补偿 方案》 ||| 横沙城中村改造项目安置区3B地块住宅(自编号B3-23、B3-24、B3-25)、商业(Ja-17) 公开类型: 批后 公示类别: 建设工程规划类许可证核发 项目立案号: 20250600000304 ||| 横沙城中村改造项目安置区2A地块其他(自编号2A-1a地下室) 公开类型: 受理公示 公示类别: 建筑工程规划条件核实 项目立案号: 2025060000054405 综合受理号: hp0074840",forum ||| forum ||| official ||| official ||| official,https://www.sohu.com/a/897245964_114984 ||| https://www.sohu.com/a/897175733_237556 ||| http://www.hp.gov.cn/gzjg/qzfgwhgzbm/qzfbgs/content/post_6835249.html ||| https://ghzyj.gz.gov.cn/ywpd/cxgh/ghxkgsgb/phgbnew/gbt/2025/content/post_10351884.html ||| https://ghzyj.gz.gov.cn/ywpd/slgsnew/2025/content/post_10569396.html,,,uncertain,,,,,
E004,CHAIN_E004_002,广州市旧村庄改造实施办法发布，明确留守户处理路径 ||| 横沙社区留守户未签约引发争议 ||| 社区表决通过向政府申请行政处理,ev-01461;ev-00085;ev-01456,"4月16日,《广州市旧村庄旧厂房旧城镇改造实施办法》(以下简称《实施办法》)在广州市政府网站公布,自2024年5月15日起施行。市住建局同步发布具体解读。《实施办法》明确,“留守户”拒不交回集体土地使 ||| 2025-05-21 07:48:08 来源: 时代财经 广东 举报 本文来源:时代财经 作者:陈泽旋 横沙城中村改造项目香秀路旁未拆除村民房屋 时代财经摄 广州城市更新正在提速。 近 ||| (原标题:广州旧改提速!黄埔一村将对未签房屋申请强制执行,三元里最高补偿3.78万/平) 本文来源:时代财经 作者:陈泽旋 横沙城中村改造项目香秀路旁未拆除村民房屋 时代财经摄 广州城市更新正在提速。",official ||| social_media ||| public_web,http://tdzx.fuzhou.gov.cn/xxgk/ztzl/dcwz/202405/t20240506_4819301.htm ||| https://www.163.com/dy/article/K02LU8S40530KP1K.html ||| https://finance.stockstar.com/IG2025052100005616.shtml,,,uncertain,,,,,
E004,CHAIN_E004_003,横沙旧改项目留守户补偿安置争议持续 ||| 社区召开会议并投票决定申请政府强制执行 ||| 政府发布横沙旧村改造项目通告作为政策依据,ev-00082;ev-01455;ev-00086;ev-00087;ev-00076,"横沙城中村改造项目香秀路旁未拆除村民房屋 时代财经摄 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理 "" 改造范围内所有留守户房屋拆迁补偿安置争议 ||| 2025-05-21 14:27:16 来源: 金融界 北京 举报 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理“改造范围内所有 ||| 穗埔府规〔2020〕18号 广州市黄埔区人民政府关于横沙旧村改造项目剩余地块(除一、二期以外的地块)改造的通告 横沙旧村改造项目剩余地块(除一、二期以外的地块)改造范围内房屋权属人同意《横沙“城中村” ||| 穗埔府规〔2020〕18号 广州市黄埔区人民政府关于横沙旧村改造项目剩余地块(除一、二期以外的地块)改造的通告 横沙旧村改造项目剩余地块(除一、二期以外的地块)改造范围内房屋权属人同意《横沙“城中村” ||| 横沙社区 是广州市最早一批 进行更新改造的城中村 在城市更新的大浪潮中 城区面貌有了明显改善 近日 横沙旧改进度条再刷新! 快跟小编到现场一探究竟 近日, 大沙街横沙城中村改造项目安置区3A-1、3B",forum ||| social_media ||| official ||| official ||| social_media,https://business.china.com/industrial/13004644/20250522/48366033_all.html ||| https://www.163.com/dy/article/K03CP41E0519QIKK.html ||| http://www.gz.gov.cn/gfxwj/qjgfxwj/hpq/qf/content/post_6817133.html ||| https://gz.gov.cn/gfxwj/qjgfxwj/hpq/qf/content/post_6817133.html ||| https://www.163.com/dy/article/FLUHJBVC0514E3L7.html,,,uncertain,,,,,
E010,CHAIN_E010_001,百家坊未来社区安置小区因配套设施未完工导致延期交付 ||| 安置户对延期表示关注和不满 ||| 柯城区双港街道办事处发布通告并承诺支付临时安置费 ||| 后续交付安排待定,ev-01564;ev-00238,"衢州智慧新城百家坊社区项目是全拆重建类安置小区项目,是浙江省第三批未来社区试点创建项目,也是备受关注的重点民生工程。项目自2022年3月开工以来,各参建单位团结协作,紧盯目标、攻坚克难,合力高效推进工 ||| 中国政府网的首页内容,包括导航链接、服务信息、主办单位、联系方式等。提供多种语言版本和访问方式,如电脑版、客户端、小程序、微博、微信等。页面还展示了网站标识、备案信息和相关图标。",forum ||| social_media,https://www.sohu.com/a/678567536_121117476 ||| https://www.gov.cn/zhengce/zwfwzck/zxbd.htm,,,uncertain,,,,,
E005,CHAIN_E005_EXP_001,小区物业提出物业费三年连涨方案 ||| 居民因物业费上涨与物业发生激烈争吵 ||| 居民通过12345市民热线和媒体反映物业服务收费争议 ||| 媒体报道小区物业费上涨纠纷，事件仍待进一步处理,ev-00097;ev-00096,"小区物业费要连涨三年?居民吵到拍台子 2025-06-26 20:24:40 看看新闻Knews记者 潘窈窈 在12345市民热线系统中,关于物业服务的投诉总量排名前列,堪称""基层治理的硬骨头"",比如 ||| 在12345市民热线系统中,关于物业服务的投诉总量排名前列,堪称基层治理的“硬骨头”。比如,虹凉馨苑小区就因为物业要涨物业费,引发了居民与物业之间的一场激烈争吵。“不需要你提醒,我说话不要插嘴。你说什",public_interaction ||| public_interaction,https://www.kankanews.com/detail/RZ2n6xM072j ||| https://www.kankanews.com/detail/DgwMVGOYZ2W,,,uncertain,,,,,
E007,CHAIN_E007_EXP_001,业主集中反映物业费上涨、违约金和公共区域改造问题 ||| 相关部门介入调查和处理 ||| 官方发布通报回应社会关切 ||| 后续整改措施落实,ev-00146;ev-00147,森晟公司关于石围塘岭海街14号8号仓三楼西侧等物业招租(招商)公告 一、物业基本情况 序号 地址 面积 性质 租期 公开招租价 报名地址 联系方式 1 石围塘岭海街14号8号仓三楼西侧 240m2 仓 ||| 森晟公司关于华园路26号1202等物业招租(商)公告 一、物业基本情况 序号 地址 面积 性质 租期(合作期) 公开招租(商)价 报名地址 联系方式 1 华园路26号1202 100m2 仓库 5年内,official ||| official,http://coop.gz.gov.cn/sy/tzgg/content/post_2374194.html ||| http://coop.gz.gov.cn/sy/tzgg/content/post_6488149.html,,,uncertain,,,,,
E008,CHAIN_E008_EXP_001,一楼住户在同意加装电梯后反悔并阻止施工 ||| 相关部门介入调查和处理 ||| 官方发布通报回应社会关切 ||| 后续整改措施落实,ev-00157;ev-00158,"关于加装电梯发生的纠纷 信件内容 电梯商涉嫌未获住建和规划部门批准,非法进入小区切割公共道路。请尽快阻止!刚才提交的电话号码有误,以此次投诉为准。 回复状态 已处理 回复时间 2024-06-28 回 ||| 近日,湛河区法院调成功调解了王某、刘某与董某之间因加装电梯引发的纠纷,通过调解纾解了当事人之间的矛盾,维护了邻里关系。 王某、刘某与董某系多年邻居,三人住在同一小区内的同一栋楼。为了方便小区的居民,相",official ||| official,https://zjj.sxxz.gov.cn/hdjl/jzxx/202406/t20240627_3990993.html ||| https://pdszy.hncourt.gov.cn/public/detail.php?id=14239,,,uncertain,,,,,
E009,CHAIN_E009_EXP_001,公租房住户反映小区停车位被商品房业主圈占 ||| 相关部门介入调查和处理 ||| 官方发布通报回应社会关切 ||| 后续整改措施落实,ev-00210;ev-00211,项目名称:荔枝公园通新岭停车场花店 成交公示开始时间:2023-08-07 成交公示结束时间:2023-08-11 成交金额:19911.92元/月 成交单位:深圳市美妮艺花卉有限公司 成交说明:荔枝 ||| 经济适用房 查看更多 经济适用住房取得完全产权 安居型商品房 查看更多 预约看房 安居型商品房认购申请 网上看房 打印选房通知书 轮候申请 公共租赁住房 查看更多 租金非税缴款 个人承租信息变更 个人,official ||| official,http://cgj.sz.gov.cn/ydmh/zbgg/content/post_10772780.html ||| http://www.sz.gov.cn/ztfw/zfly/wyb_184896/bzxzf_184897,,,uncertain,,,,,
E010,CHAIN_E010_EXP_001,安置小区部分标段配套设施未竣工，建设单位建议延期交付 ||| 相关部门介入调查和处理 ||| 官方发布通报回应社会关切 ||| 后续整改措施落实,ev-00222;ev-00224;ev-00225,"迈瑞城投公司回复: 尊敬的网民: 您好,来信收悉,现将相关情况回复如下:我公司一直全力推进江家院安置房建设及交房工作,目前施工单位暂未完成后续收尾工作,我公司及相关部门正在积极协调处理,加快推进本项目 ||| 柯城区百家塘片区集体土地上房屋征收安置房补充选房公告 各被征收人:2025年7月7日至7月31日,实施单位组织柯城区百家塘片区集体土地上房屋征收安置房选房工作,在规定的选房截止日期后,还有部分被征收人 ||| 了解到, 绍兴市柯桥区杭越府项目 发布《告知函》, 向市民表达歉意,并宣布延期交付。 关于杭越府项目交付的告知函 亲爱的杭越府业主家人: 由于施工单位与项目公司合同纠纷,致使杭越府未能顺利竣工备案,",official ||| official ||| mainstream_news,http://www.cqspb.gov.cn/hdjl_235/hygq/202309/t20230901_12295976.html ||| https://www.kecheng.gov.cn/art/2025/8/2/art_1229068908_5558612.html ||| https://www.sohu.com/a/674322597_121123888,,,uncertain,,,,,
